t T p yO2 yO rho
1.328141979224865565e+01 2.583235117206913401e+03 5.198231646528251076e+03 3.791416808250662740e-01 6.208583191749331709e-01 4.777880545520456906e-03
1.356446743452704062e+01 2.580407498870601557e+03 5.193044454677048634e+03 3.789847277548221705e-01 6.210152722451773855e-01 4.777880545520456906e-03
1.399419545176442803e+01 2.576238038173167752e+03 5.185393523689842368e+03 3.787533409684265551e-01 6.212466590315729453e-01 4.777880545520456906e-03
1.442392346900181721e+01 2.572209017491074519e+03 5.177997849458319251e+03 3.785298024309252662e-01 6.214701975690741786e-01 4.777880545520456906e-03
1.485365148623920462e+01 2.568311695693111687e+03 5.170841631861610949e+03 3.783136216702095989e-01 6.216863783297899015e-01 4.777880545520456906e-03
1.528337950347659202e+01 2.564538109962839371e+03 5.163910472102974381e+03 3.781043520135688452e-01 6.218956479864307108e-01 4.777880545520456906e-03
1.571310752071397943e+01 2.560880990869708057e+03 5.157191220441309270e+03 3.779015857935064115e-01 6.220984142064931444e-01 4.777880545520456906e-03
1.614283553795136683e+01 2.557333682770949054e+03 5.150671833147144753e+03 3.777049498620562717e-01 6.222950501379432842e-01 4.777880545520456906e-03
1.657256355518875068e+01 2.553890073658518759e+03 5.144341246324425811e+03 3.775141016398407823e-01 6.224858983601587736e-01 4.777880545520456906e-03
1.700229157242613809e+01 2.550544538219002789e+03 5.138189273609601514e+03 3.773287259067539257e-01 6.226712740932456303e-01 4.777880545520456906e-03
1.743201958966352194e+01 2.547291890235458595e+03 5.132206520711790290e+03 3.771485321179271488e-01 6.228514678820724626e-01 4.777880545520456906e-03
1.786174760690090935e+01 2.544127339000606753e+03 5.126384307048088885e+03 3.769732519483315336e-01 6.230267480516680223e-01 4.777880545520456906e-03
1.829147562413829320e+01 2.541046449147529529e+03 5.120714593419759694e+03 3.768026370322515306e-01 6.231973629677480808e-01 4.777880545520456906e-03
1.872120364137568060e+01 2.538045105902738669e+03 5.115189919452871436e+03 3.766364570078787333e-01 6.233635429921208226e-01 4.777880545520456906e-03
1.915093165861306801e+01 2.535119485759837517e+03 5.109803350835361925e+03 3.764744978661370700e-01 6.235255021338624859e-01 4.777880545520456906e-03
1.958065967585045186e+01 2.532266030488230172e+03 5.104548432541010698e+03 3.763165604875924886e-01 6.236834395124071229e-01 4.777880545520456906e-03
2.001038769308783927e+01 2.529481423159666519e+03 5.099419145636146823e+03 3.761624592940575607e-01 6.238375407059421063e-01 4.777880545520456906e-03
2.068022240663005817e+01 2.525270980502261409e+03 5.091661276239570725e+03 3.759294996016616652e-01 6.240705003983381127e-01 4.777880545520456906e-03
2.135005712017227708e+01 2.521209573731797263e+03 5.084175532053553070e+03 3.757048403187747132e-01 6.242951596812250648e-01 4.777880545520456906e-03
2.201989183371449599e+01 2.517287459345374828e+03 5.076944214754804307e+03 3.754879367113067579e-01 6.245120632886930201e-01 4.777880545520456906e-03
2.268972654725671489e+01 2.513495803415496539e+03 5.069951272054804576e+03 3.752782950371545967e-01 6.247217049628451813e-01 4.777880545520456906e-03
2.335956126079893380e+01 2.509826576624312111e+03 5.063182108456282549e+03 3.750754666454523822e-01 6.249245333545474512e-01 4.777880545520456906e-03
2.402939597434115626e+01 2.506272459686463662e+03 5.056623414479224266e+03 3.748790426656979924e-01 6.251209573343018411e-01 4.777880545520456906e-03
2.469923068788337517e+01 2.502826760064346672e+03 5.050263016136021179e+03 3.746886493341843871e-01 6.253113506658154463e-01 4.777880545520456906e-03
2.536906540142559408e+01 2.499483342053111301e+03 5.044089748592002252e+03 3.745039440702419564e-01 6.254960559297578770e-01 4.777880545520456906e-03
2.603890011496781298e+01 2.496236568135224388e+03 5.038093350227032715e+03 3.743246121841566909e-01 6.256753878158431981e-01 4.777880545520456906e-03
2.670873482851003189e+01 2.493081247761466329e+03 5.032264370074552971e+03 3.741503640028526756e-01 6.258496359971471579e-01 4.777880545520456906e-03
2.737856954205225080e+01 2.490012591544634233e+03 5.026594084972472047e+03 3.739809323008976838e-01 6.260190676991022052e-01 4.777880545520456906e-03
2.804840425559447326e+01 2.487026170782480222e+03 5.021074426315101846e+03 3.738160700312553320e-01 6.261839299687446125e-01 4.777880545520456906e-03
2.871823896913669216e+01 2.484117882289933277e+03 5.015697916407597404e+03 3.736555483538215872e-01 6.263444516461783573e-01 4.777880545520456906e-03
2.938807368267891107e+01 2.481283917723864761e+03 5.010457612946755944e+03 3.734991549159132340e-01 6.265008450840866550e-01 4.777880545520456906e-03
3.005790839622112998e+01 2.478520736366940582e+03 5.005347059744875878e+03 3.733466923270584714e-01 6.266533076729414731e-01 4.777880545520456906e-03
3.072774310976334888e+01 2.475825040773866021e+03 5.000360242615289280e+03 3.731979767946700943e-01 6.268020232053298502e-01 4.777880545520456906e-03
3.139757782330557134e+01 2.473193755064635297e+03 4.995491550039728281e+03 3.730528369083018769e-01 6.269471630916980676e-01 4.777880545520456906e-03
3.206741253684779025e+01 2.470624005654736720e+03 4.990735738245034554e+03 3.729111125605458765e-01 6.270888874394540125e-01 4.777880545520456906e-03
3.308063479910530447e+01 2.466847896266242515e+03 4.983745569823369806e+03 3.727028942454498894e-01 6.272971057545501106e-01 4.777880545520456906e-03
3.409385706136282579e+01 2.463197897946729881e+03 4.976986865716904504e+03 3.725016727901248048e-01 6.274983272098750842e-01 4.777880545520456906e-03
3.510707932362034001e+01 2.459666208981376712e+03 4.970445376533491981e+03 3.723070137919790579e-01 6.276929862080207201e-01 4.777880545520456906e-03
3.612030158587785422e+01 2.456245718462528203e+03 4.964108110209765982e+03 3.721185214115550477e-01 6.278814785884446747e-01 4.777880545520456906e-03
3.713352384813536844e+01 2.452929930335724293e+03 4.957963194244000988e+03 3.719358341218041430e-01 6.280641658781955794e-01 4.777880545520456906e-03
3.814674611039288266e+01 2.449712894475996563e+03 4.951999750506966848e+03 3.717586208546699300e-01 6.282413791453297369e-01 4.777880545520456906e-03
3.915996837265039687e+01 2.446589145803375686e+03 4.946207784569819523e+03 3.715865775990332409e-01 6.284134224009664260e-01 4.777880545520456906e-03
4.017319063490791820e+01 2.443553652928686006e+03 4.940578092377812027e+03 3.714194245307117503e-01 6.285805754692880276e-01 4.777880545520456906e-03
4.118641289716543241e+01 2.440601774624188238e+03 4.935102181165951151e+03 3.712569035793037986e-01 6.287430964206959239e-01 4.777880545520456906e-03
4.219963515942294663e+01 2.437729221352341938e+03 4.929772199530877515e+03 3.710987762785223909e-01 6.289012237214773871e-01 4.777880545520456906e-03
4.321285742168046085e+01 2.434932020648322577e+03 4.924580874458715698e+03 3.709448218329476354e-01 6.290551781670521425e-01 4.777880545520456906e-03
4.422607968393797506e+01 2.432206486490364568e+03 4.919521455585874719e+03 3.707948354079671494e-01 6.292051645920325731e-01 4.777880545520456906e-03
4.523930194619548928e+01 2.429549192609021247e+03 4.914587666627445287e+03 3.706486266396433749e-01 6.293513733603562921e-01 4.777880545520456906e-03
4.625252420845301060e+01 2.426956949024750429e+03 4.909773662676200729e+03 3.705060183249202499e-01 6.294939816750795281e-01 4.777880545520456906e-03
4.726574647071052482e+01 2.424426781052824481e+03 4.905073991977119476e+03 3.703668452499041530e-01 6.296331547500956249e-01 4.777880545520456906e-03
4.879470246758331342e+01 2.420720161228361121e+03 4.898187428969044959e+03 3.701629969595362502e-01 6.298370030404635278e-01 4.777880545520456906e-03
5.032365846445610913e+01 2.417139824133340881e+03 4.891533584459478334e+03 3.699661343385357570e-01 6.300338656614640209e-01 4.777880545520456906e-03
5.185261446132889773e+01 2.413677796810055042e+03 4.885097833644158527e+03 3.697758148500442932e-01 6.302241851499554848e-01 4.777880545520456906e-03
5.338157045820168634e+01 2.410326826756363971e+03 4.878866868899558540e+03 3.695916360425379743e-01 6.304083639574618037e-01 4.777880545520456906e-03
5.491052645507448204e+01 2.407080301512668484e+03 4.872828553260296758e+03 3.694132310647552098e-01 6.305867689352446792e-01 4.777880545520456906e-03
5.643948245194727065e+01 2.403932174976287115e+03 4.866971785943035684e+03 3.692402645604933031e-01 6.307597354395065858e-01 4.777880545520456906e-03
5.796843844882005925e+01 2.400876902559094106e+03 4.861286383923425092e+03 3.690724290579804889e-01 6.309275709420193445e-01 4.777880545520456906e-03
5.949739444569285496e+01 2.397909387394949135e+03 4.855762983740451091e+03 3.689094419735396424e-01 6.310905580264601911e-01 4.777880545520456906e-03
6.102635044256564356e+01 2.395024935079914940e+03 4.850392958907168577e+03 3.687510430899059166e-01 6.312489569100939724e-01 4.777880545520456906e-03
6.255530643943843216e+01 2.392219213284462057e+03 4.845168346160946385e+03 3.685969923071137910e-01 6.314030076928861535e-01 4.777880545520456906e-03
6.408426243631122077e+01 2.389488215179693270e+03 4.840081778617466625e+03 3.684470676071136541e-01 6.315529323928863459e-01 4.777880545520456906e-03
6.561321843318401648e+01 2.386828227363625047e+03 4.835126427134882761e+03 3.683010632691485209e-01 6.316989367308515346e-01 4.777880545520456906e-03
6.714217443005681218e+01 2.384235802256802344e+03 4.830295949857955748e+03 3.681587883336213674e-01 6.318412116663787437e-01 4.777880545520456906e-03
6.867113042692959368e+01 2.381707733849536908e+03 4.825584447883036773e+03 3.680200652525985050e-01 6.319799347474015505e-01 4.777880545520456906e-03
7.020008642380238939e+01 2.379241035842240763e+03 4.820986425275902548e+03 3.678847286739531097e-01 6.321152713260469458e-01 4.777880545520456906e-03
7.251832604965490248e+01 2.375611863126368917e+03 4.814219896876873463e+03 3.676856462847960527e-01 6.323143537152039473e-01 4.777880545520456906e-03
7.483656567550740135e+01 2.372108491349700216e+03 4.807686107618459573e+03 3.674935031212815950e-01 6.325064968787184050e-01 4.777880545520456906e-03
7.715480530135991444e+01 2.368722835480440153e+03 4.801370165515791086e+03 3.673078517863744841e-01 6.326921482136256270e-01 4.777880545520456906e-03
7.947304492721242752e+01 2.365447554255896648e+03 4.795258544279006856e+03 3.671282861342133885e-01 6.328717138657866670e-01 4.777880545520456906e-03
8.179128455306492640e+01 2.362275966510156650e+03 4.789338930193199303e+03 3.669544366180857997e-01 6.330455633819142003e-01 4.777880545520456906e-03
8.410952417891743949e+01 2.359201972908085281e+03 4.783600078614565973e+03 3.667859659449850818e-01 6.332140340550148627e-01 4.777880545520456906e-03
8.642776380476995257e+01 2.356219987187299012e+03 4.778031687808614151e+03 3.666225652600483831e-01 6.333774347399515614e-01 4.777880545520456906e-03
8.874600343062245145e+01 2.353324880791562464e+03 4.772624297454221050e+03 3.664639510721193760e-01 6.335360489278805129e-01 4.777880545520456906e-03
9.106424305647496453e+01 2.350511936943937599e+03 4.767369204502735556e+03 3.663098627024246601e-01 6.336901372975752844e-01 4.777880545520456906e-03
9.338248268232747762e+01 2.347776808644971879e+03 4.762258386139293179e+03 3.661600599532190414e-01 6.338399400467809031e-01 4.777880545520456906e-03
9.570072230817997649e+01 2.345115479967081228e+03 4.757284428703119374e+03 3.660143209612600756e-01 6.339856790387399244e-01 4.777880545520456906e-03
9.801896193403248958e+01 2.342524232742230197e+03 4.752440466514428408e+03 3.658724403503431089e-01 6.341275596496569467e-01 4.777880545520456906e-03
1.003372015598850027e+02 2.339999618667136019e+03 4.747720130682546369e+03 3.657342276836029749e-01 6.342657723163971362e-01 4.777880545520456906e-03
1.026554411857375158e+02 2.337538434665872501e+03 4.743117503881674565e+03 3.655995060967717758e-01 6.344004939032283907e-01 4.777880545520456906e-03
1.049736808115900146e+02 2.335137700146673978e+03 4.738627078562647512e+03 3.654681110374023434e-01 6.345318889625978231e-01 4.777880545520456906e-03
1.086248229617716703e+02 2.331472559789157458e+03 4.731770052741069776e+03 3.652675470485454712e-01 6.347324529514546398e-01 4.777880545520456906e-03
1.122759651119533402e+02 2.327940582795589762e+03 4.725160321599161762e+03 3.650743082954109320e-01 6.349256917045891235e-01 4.777880545520456906e-03
1.159271072621350100e+02 2.324532804529161695e+03 4.718781306650840634e+03 3.648879001534029998e-01 6.351120998465971113e-01 4.777880545520456906e-03
1.195782494123166799e+02 2.321241122491296210e+03 4.712618019052781165e+03 3.647078756688261203e-01 6.352921243311739907e-01 4.777880545520456906e-03
1.232293915624983498e+02 2.318058194105187340e+03 4.706656871704250989e+03 3.645338298945685618e-01 6.354661701054316048e-01 4.777880545520456906e-03
1.268805337126800197e+02 2.314977344755815921e+03 4.700885509982026633e+03 3.643653947988437780e-01 6.356346052011564440e-01 4.777880545520456906e-03
1.305316758628616753e+02 2.311992487001826248e+03 4.695292662919292525e+03 3.642022347950106265e-01 6.357977652049896511e-01 4.777880545520456906e-03
1.341828180130433452e+02 2.309098053186125526e+03 4.689868019086630738e+03 3.640440430123764171e-01 6.359559569876238605e-01 4.777880545520456906e-03
1.378339601632250151e+02 2.306288939319573274e+03 4.684602123269982258e+03 3.638905381901358926e-01 6.361094618098642739e-01 4.777880545520456906e-03
1.414851023134066850e+02 2.303560456262394382e+03 4.679486286555546940e+03 3.637414619758908008e-01 6.362585380241092547e-01 4.777880545520456906e-03
1.451362444635883548e+02 2.300908286125816176e+03 4.674512505971426435e+03 3.635965765142846196e-01 6.364034234857155470e-01 4.777880545520456906e-03
1.487873866137700247e+02 2.298328443843069181e+03 4.669673393626112556e+03 3.634556623222194305e-01 6.365443376777807361e-01 4.777880545520456906e-03
1.524385287639516946e+02 2.295817243931991470e+03 4.664962115417036330e+03 3.633185164511963938e-01 6.366814835488038282e-01 4.777880545520456906e-03
1.560896709141333645e+02 2.293371271633053766e+03 4.660372337805542884e+03 3.631849508916236147e-01 6.368150491083764964e-01 4.777880545520456906e-03
1.597408130643150344e+02 2.290987357372229781e+03 4.655898180709476947e+03 3.630547911612469481e-01 6.369452088387531630e-01 4.777880545520456906e-03
1.633919552144967042e+02 2.288662553951905920e+03 4.651534175411267825e+03 3.629278750447306190e-01 6.370721249552695475e-01 4.777880545520456906e-03
1.670430973646783741e+02 2.286394116271002986e+03 4.647275227123202058e+03 3.628040514732271959e-01 6.371959485267729706e-01 4.777880545520456906e-03
1.725286420278705464e+02 2.283086359153692683e+03 4.641063649281752078e+03 3.626235234974255484e-01 6.373764765025746737e-01 4.777880545520456906e-03
1.780141866910627186e+02 2.279892109346707912e+03 4.635063730748655871e+03 3.624492210861958164e-01 6.375507789138044057e-01 4.777880545520456906e-03
1.834997313542548909e+02 2.276804130052283654e+03 4.629262030349365887e+03 3.622807461965306675e-01 6.377192538034694991e-01 4.777880545520456906e-03
1.889852760174470916e+02 2.273815845270280988e+03 4.623646330798289455e+03 3.621177372043378750e-01 6.378822627956624025e-01 4.777880545520456906e-03
1.944708206806392639e+02 2.270921264994905869e+03 4.618205500538886554e+03 3.619598647735013941e-01 6.380401352264989390e-01 4.777880545520456906e-03
1.999563653438314361e+02 2.268114917404770040e+03 4.612929368350371988e+03 3.618068281143073661e-01 6.381931718856930225e-01 4.777880545520456906e-03
2.054419100070236084e+02 2.265391789244721167e+03 4.607808613033142137e+03 3.616583516953430499e-01 6.383416483046573386e-01 4.777880545520456906e-03
2.109274546702157807e+02 2.262747275924130463e+03 4.602834671095358317e+03 3.615141824908359447e-01 6.384858175091644439e-01 4.777880545520456906e-03
2.164129993334079529e+02 2.260177139465429264e+03 4.597999658981404536e+03 3.613740876606333363e-01 6.386259123393669412e-01 4.777880545520456906e-03
2.218985439966001536e+02 2.257677471412213436e+03 4.593296304443853842e+03 3.612378525044220856e-01 6.387621474955781364e-01 4.777880545520456906e-03
2.273840886597923259e+02 2.255244659503995081e+03 4.588717884843234060e+03 3.611052786245679824e-01 6.388947213754322396e-01 4.777880545520456906e-03
2.328696333229844981e+02 2.252875358305140708e+03 4.584258172752067367e+03 3.609761823072987763e-01 6.390238176927014457e-01 4.777880545520456906e-03
2.383551779861766704e+02 2.250566463740637573e+03 4.579911388795414496e+03 3.608503931192072467e-01 6.391496068807929198e-01 4.777880545520456906e-03
2.438407226493688427e+02 2.248315090793079889e+03 4.575672160342859570e+03 3.607277526780585664e-01 6.392722473219416557e-01 4.777880545520456906e-03
2.493262673125610149e+02 2.246118553582741242e+03 4.571535484601833559e+03 3.606081135552034467e-01 6.393918864447967199e-01 4.777880545520456906e-03
2.576478921794928283e+02 2.242885519305519665e+03 4.565445545492107158e+03 3.604320449075110178e-01 6.395679550924890933e-01 4.777880545520456906e-03
2.659695170464246985e+02 2.239764926102741811e+03 4.559565986618606075e+03 3.602621285043186572e-01 6.397378714956813983e-01 4.777880545520456906e-03
2.742911419133565118e+02 2.236749505185447561e+03 4.553883259229725809e+03 3.600979655647462696e-01 6.399020344352538414e-01 4.777880545520456906e-03
2.826127667802883252e+02 2.233832660698292329e+03 4.548385065556240988e+03 3.599391942968324654e-01 6.400608057031675902e-01 4.777880545520456906e-03
2.909343916472201954e+02 2.231008392939701480e+03 4.543060216469951229e+03 3.597854856689228220e-01 6.402145143310772335e-01 4.777880545520456906e-03
2.992560165141520088e+02 2.228271228013539258e+03 4.537898500889472416e+03 3.596365395389367614e-01 6.403634604610632941e-01 4.777880545520456906e-03
3.075776413810838221e+02 2.225616156073811453e+03 4.532890571067292512e+03 3.594920812579249225e-01 6.405079187420751330e-01 4.777880545520456906e-03
3.158992662480156923e+02 2.223038580434297273e+03 4.528027848099875882e+03 3.593518588703519256e-01 6.406481411296480744e-01 4.777880545520456906e-03
3.242208911149475057e+02 2.220534275005092695e+03 4.523302442925625655e+03 3.592156407719432343e-01 6.407843592280567657e-01 4.777880545520456906e-03
3.325425159818793190e+02 2.218099346354209956e+03 4.518707085865554291e+03 3.590832136229107352e-01 6.409167863770892648e-01 4.777880545520456906e-03
3.408641408488111892e+02 2.215730199356234607e+03 4.514235062775440383e+03 3.589543804595319298e-01 6.410456195404681257e-01 4.777880545520456906e-03
3.491857657157430026e+02 2.213423507167515709e+03 4.509880159228477169e+03 3.588289590438098475e-01 6.411710409561901525e-01 4.777880545520456906e-03
3.575073905826748160e+02 2.211176185519156206e+03 4.505636612733907896e+03 3.587067804502880874e-01 6.412932195497118570e-01 4.777880545520456906e-03
3.658290154496066862e+02 2.208985370200049601e+03 4.501499070881230182e+03 3.585876878283168478e-01 6.414123121716830411e-01 4.777880545520456906e-03
3.741506403165384995e+02 2.206848396772539672e+03 4.497462553616587684e+03 3.584715352874156546e-01 6.415284647125841788e-01 4.777880545520456906e-03
3.869081338479132341e+02 2.203671219698402638e+03 4.491459996062711070e+03 3.582988679096349438e-01 6.417011320903648341e-01 4.777880545520456906e-03
3.996656273792879688e+02 2.200606587766183566e+03 4.485668701824302843e+03 3.581323442484800057e-01 6.418676557515198278e-01 4.777880545520456906e-03
4.124231209106627034e+02 2.197647088416485076e+03 4.480074806579284996e+03 3.579715586322547161e-01 6.420284413677450619e-01 4.777880545520456906e-03
4.251806144420374380e+02 2.194786008255634442e+03 4.474665750401421974e+03 3.578161437218094765e-01 6.421838562781903015e-01 4.777880545520456906e-03
4.379381079734121727e+02 2.192017252720968827e+03 4.469430128303498350e+03 3.576657660973728836e-01 6.423342339026268943e-01 4.777880545520456906e-03
4.506956015047869073e+02 2.189335270739495627e+03 4.464357549832844597e+03 3.575201221245667971e-01 6.424798778754330364e-01 4.777880545520456906e-03
4.634530950361615851e+02 2.186734988647396221e+03 4.459438515847234157e+03 3.573789343301699839e-01 6.426210656698299051e-01 4.777880545520456906e-03
4.762105885675363197e+02 2.184211757529873921e+03 4.454664320400234828e+03 3.572419485122445559e-01 6.427580514877553330e-01 4.777880545520456906e-03
4.889680820989110543e+02 2.181761309920554595e+03 4.450026970111745868e+03 3.571089313629593476e-01 6.428910686370405969e-01 4.777880545520456906e-03
5.017255756302858458e+02 2.179379720096942492e+03 4.445519110157963041e+03 3.569796682904092799e-01 6.430203317095907201e-01 4.777880545520456906e-03
5.144830691616606373e+02 2.177063367369595198e+03 4.441133955766415056e+03 3.568539614062070653e-01 6.431460385937929347e-01 4.777880545520456906e-03
5.272405626930354856e+02 2.174808904670069296e+03 4.436865233602602530e+03 3.567316278034755594e-01 6.432683721965244406e-01 4.777880545520456906e-03
5.399980562244102202e+02 2.172613232513346247e+03 4.432707133216057628e+03 3.566124981288523732e-01 6.433875018711476823e-01 4.777880545520456906e-03
5.527555497557849549e+02 2.170473476049918645e+03 4.428654264239694385e+03 3.564964153241124145e-01 6.435035846758876410e-01 4.777880545520456906e-03
5.655130432871598032e+02 2.168386963787691002e+03 4.424701616667419330e+03 3.563832334600996465e-01 6.436167665399005200e-01 4.777880545520456906e-03
5.860193912278263042e+02 2.165138487505564171e+03 4.418546534781364244e+03 3.562070457896538977e-01 6.437929542103462133e-01 4.777880545520456906e-03
6.065257391684928052e+02 2.162011770086356591e+03 4.412620739285506716e+03 3.560374899629333845e-01 6.439625100370667266e-01 4.777880545520456906e-03
6.270320871091594199e+02 2.158998335441196105e+03 4.406908323494338219e+03 3.558741032027959994e-01 6.441258967972041116e-01 4.777880545520456906e-03
6.475384350498259209e+02 2.156090550307498233e+03 4.401394958583937296e+03 3.557164688273311559e-01 6.442835311726688996e-01 4.777880545520456906e-03
6.680447829904924220e+02 2.153281521364708624e+03 4.396067701468538871e+03 3.555642106129797697e-01 6.444357893870203968e-01 4.777880545520456906e-03
6.885511309311589230e+02 2.150565002782508145e+03 4.390914821961805501e+03 3.554169877332262750e-01 6.445830122667739470e-01 4.777880545520456906e-03
7.090574788718254240e+02 2.147935315132279356e+03 4.385925651072242545e+03 3.552744903216009109e-01 6.447255096783993666e-01 4.777880545520456906e-03
7.295638268124920387e+02 2.145387278239571060e+03 4.381090455399444181e+03 3.551364357971440455e-01 6.448635642028562875e-01 4.777880545520456906e-03
7.500701747531585397e+02 2.142916155787512707e+03 4.376400333545626381e+03 3.550025658322450428e-01 6.449974341677552347e-01 4.777880545520456906e-03
7.705765226938250407e+02 2.140517607358775422e+03 4.371847126412752914e+03 3.548726437281378154e-01 6.451273562718623511e-01 4.777880545520456906e-03
7.910828706344915418e+02 2.138187645650626109e+03 4.367423337124092541e+03 3.547464520745393646e-01 6.452535479254607464e-01 4.777880545520456906e-03
8.115892185751580428e+02 2.135922598852033389e+03 4.363122060579934441e+03 3.546237906922106720e-01 6.453762093077893836e-01 4.777880545520456906e-03
8.320955665158246575e+02 2.133719078275702941e+03 4.358936922850983137e+03 3.545044748629349041e-01 6.454955251370652070e-01 4.777880545520456906e-03
8.526019144564911585e+02 2.131573950406598669e+03 4.354862028840901075e+03 3.543883338010191397e-01 6.456116661989810268e-01 4.777880545520456906e-03
8.731082623971576595e+02 2.129484312249542654e+03 4.350891916114827836e+03 3.542752093054370444e-01 6.457247906945631222e-01 4.777880545520456906e-03
8.936146103378241605e+02 2.127447469350234314e+03 4.347021513720409530e+03 3.541649545584391046e-01 6.458350454415610065e-01 4.777880545520456906e-03
9.141209582784906615e+02 2.125460916305150477e+03 4.343246105663358321e+03 3.540574330603777353e-01 6.459425669396223757e-01 4.777880545520456906e-03
9.449915290421652116e+02 2.122560071063908708e+03 4.337732097594049264e+03 3.539004453906532399e-01 6.460995546093467601e-01 4.777880545520456906e-03
9.758620998058397618e+02 2.119760641617537658e+03 4.332409733444200356e+03 3.537489681427329336e-01 6.462510318572670664e-01 4.777880545520456906e-03
1.006732670569514084e+03 2.117056022964301519e+03 4.327266572651372371e+03 3.536026416197434186e-01 6.463973583802565814e-01 4.777880545520456906e-03
1.037603241333188635e+03 2.114440226506445015e+03 4.322291332988063914e+03 3.534611397470069916e-01 6.465388602529930084e-01 4.777880545520456906e-03
1.068473812096863185e+03 2.111907808860091336e+03 4.317473757091477637e+03 3.533241661826650448e-01 6.466758338173349552e-01 4.777880545520456906e-03
1.099344382860537507e+03 2.109453807347447764e+03 4.312804491396193043e+03 3.531914507958894278e-01 6.468085492041106832e-01 4.777880545520456906e-03
1.130214953624212058e+03 2.107073683424931914e+03 4.308274979903986605e+03 3.530627465794938802e-01 6.469372534205061198e-01 4.777880545520456906e-03
1.161085524387886608e+03 2.104763275598380005e+03 4.303877375788636527e+03 3.529378270799142236e-01 6.470621729200857208e-01 4.777880545520456906e-03
1.191956095151561158e+03 2.102518759942969609e+03 4.299604467295092945e+03 3.528164842419386216e-01 6.471835157580613229e-01 4.777880545520456906e-03
1.222826665915235480e+03 2.100336615332838846e+03 4.295449612454417547e+03 3.526985265110329504e-01 6.473014734889669386e-01 4.777880545520456906e-03
1.253697236678910031e+03 2.098213592221197359e+03 4.291406680430923188e+03 3.525837771301228996e-01 6.474162228698768784e-01 4.777880545520456906e-03
1.284567807442584581e+03 2.096146685198027171e+03 4.287469999953125807e+03 3.524720726427351125e-01 6.475279273572647210e-01 4.777880545520456906e-03
1.315438378206259131e+03 2.094133109293850794e+03 4.283634314785872448e+03 3.523632616004405693e-01 6.476367383995591531e-01 4.777880545520456906e-03
1.346308948969933681e+03 2.092170279284775461e+03 4.279894744840108615e+03 3.522572034340575864e-01 6.477427965659421361e-01 4.777880545520456906e-03
1.377179519733608004e+03 2.090255791230459636e+03 4.276246751468610455e+03 3.521537674468520618e-01 6.478462325531476607e-01 4.777880545520456906e-03
1.424486810977070718e+03 2.087410687697876710e+03 4.270824545196243889e+03 3.520000705681916031e-01 6.479999294318081748e-01 4.777880545520456906e-03
1.471794102220533432e+03 2.084666502515078264e+03 4.265593586786975720e+03 3.518518462890389831e-01 6.481481537109607949e-01 4.777880545520456906e-03
1.519101393463996146e+03 2.082016565326195177e+03 4.260541274984815573e+03 3.517087321094786168e-01 6.482912678905211612e-01 4.777880545520456906e-03
1.566408684707458860e+03 2.079454837407957257e+03 4.255656199159108837e+03 3.515703999079104469e-01 6.484296000920893865e-01 4.777880545520456906e-03
1.613715975950921347e+03 2.076975838176745583e+03 4.250928001089678219e+03 3.514365519346155375e-01 6.485634480653843514e-01 4.777880545520456906e-03
1.661023267194384061e+03 2.074574577774784302e+03 4.246347248033904179e+03 3.513069171396985824e-01 6.486930828603012511e-01 4.777880545520456906e-03
1.708330558437846776e+03 2.072246497995051413e+03 4.241905321434660436e+03 3.511812479564365153e-01 6.488187520435633182e-01 4.777880545520456906e-03
1.755637849681309490e+03 2.069987423965175367e+03 4.237594325934348490e+03 3.510593176697384687e-01 6.489406823302613647e-01 4.777880545520456906e-03
1.802945140924772204e+03 2.067793524004506708e+03 4.233407013805299357e+03 3.509409182292842488e-01 6.490590817707155846e-01 4.777880545520456906e-03
1.850252432168234691e+03 2.065661273845855249e+03 4.229336717560831858e+03 3.508258583011422127e-01 6.491741416988576763e-01 4.777880545520456906e-03
1.897559723411697405e+03 2.063587424205793468e+03 4.225377288830113685e+03 3.507139615025967050e-01 6.492860384974031840e-01 4.777880545520456906e-03
1.944867014655160119e+03 2.061568972541339008e+03 4.221523045115365676e+03 3.506050648650129165e-01 6.493949351349870280e-01 4.777880545520456906e-03
1.992174305898622833e+03 2.059603139016496243e+03 4.217768724494426351e+03 3.504990175256449958e-01 6.495009824743549487e-01 4.777880545520456906e-03
2.039481597142085320e+03 2.057687345511941658e+03 4.214109446056275374e+03 3.503956795851521089e-01 6.496043204148478356e-01 4.777880545520456906e-03
2.086788888385548034e+03 2.055819196704775550e+03 4.210540674222989765e+03 3.502949210780862965e-01 6.497050789219136480e-01 4.777880545520456906e-03
2.160176936254484644e+03 2.053010240600473480e+03 4.205173729896265286e+03 3.501434377762144279e-01 6.498565622237855166e-01 4.777880545520456906e-03
2.233564984123420800e+03 2.050303001806444172e+03 4.200000081490740740e+03 3.499974599355739069e-01 6.500025400644260376e-01 4.777880545520456906e-03
2.306953031992357410e+03 2.047690615878281960e+03 4.195006723426369717e+03 3.498566152563148401e-01 6.501433847436850488e-01 4.777880545520456906e-03
2.380341079861293565e+03 2.045166881968656526e+03 4.190181904760338512e+03 3.497205674813496645e-01 6.502794325186501689e-01 4.777880545520456906e-03
2.453729127730230175e+03 2.042726185067984488e+03 4.185514982520387093e+03 3.495890121660174543e-01 6.504109878339824347e-01 4.777880545520456906e-03
